Date,Bagalakote,Ballari,Belagavi,Bengaluru Rural,Bengaluru Urban,Bidar,Chamarajanagara,Chikkaballapura,Chikkamagaluru,Chitradurga,Dakshina Kannada,Davanagere,Dharwad,Gadag,Hassan,Haveri,Kalaburagi,Kodagu,Kolar,Koppal,Mandya,Mysuru,Raichur,Ramanagara,Shivamogga,Tumakuru,Udupi,Uttara Kannada,Vijayapura,Yadgiri,Others,Total
31-03-2021,13912,39831,27414,19574,434827,9053,7078,14039,14251,15154,35697,22605,22979,11192,29487,11052,23969,6357,10525,14074,20232,55810,14479,7506,22795,26980,25241,14991,15051,10813,36,997004
01-04-2021,13931,39856,27460,19647,437733,9271,7095,14047,14302,15182,35727,22622,23036,11207,29554,11056,24113,6380,10556,14083,20299,55919,14500,7509,22819,27082,25294,15035,15069,10818,36,1001238
02-04-2021,13944,39890,27495,19716,441242,9397,7108,14057,14349,15204,35832,22643,23098,11223,29656,11064,24218,6383,10630,14089,20357,56093,14527,7514,22856,27224,25389,15060,15099,10836,36,1006229
03-04-2021,13952,39913,27525,19770,444244,9569,7126,14070,14385,15218,35915,22672,23137,11232,29715,11068,24369,6394,10667,14121,20393,56264,14546,7521,22892,27391,25442,15089,15117,10849,36,1010602
04-04-2021,13972,40006,27577,19925,447031,9716,7141,14080,14402,15247,35998,22695,23237,11250,29819,11075,24539,6408,10687,14131,20472,56524,14569,7539,22928,27498,25515,15138,15133,10867,36,1015155
05-04-2021,13994,40046,27594,19959,450759,9980,7171,14095,14434,15274,36054,22704,23292,11263,29891,11079,24720,6423,10769,14151,20520,56689,14586,7555,22952,27637,25574,15189,15160,10884,36,1020434
06-04-2021,14012,40133,27641,20039,455025,10147,7176,14111,14463,15295,36143,22751,23335,11275,30001,11084,24981,6445,10825,14171,20622,56926,14615,7569,23001,27794,25631,15255,15182,10900,36,1026584
07-04-2021,14025,40182,27742,20109,460016,10361,7215,14148,14501,15315,36255,22771,23423,11286,30091,11096,25186,6455,10854,14195,20680,57169,14643,7597,23035,27998,25720,15290,15232,10934,36,1033560
08-04-2021,14046,40308,27834,20163,464438,10490,7271,14171,14541,15339,36400,22799,23519,11300,30185,11111,25426,6474,10920,14222,20709,57385,14683,7607,23105,28181,25783,15432,15292,10960,36,1040130
09-04-2021,14083,40395,27910,20234,470014,10676,7306,14290,14570,15381,36515,22828,23605,11316,30338,11124,25637,6493,11004,14261,20813,57668,14713,7672,23138,28326,25829,15499,15419,10992,36,1048085
10-04-2021,14127,40457,27985,20386,474398,10891,7341,14364,14606,15440,36652,22877,23693,11333,30438,11140,25913,6513,11125,14289,20932,57934,14743,7744,23185,28532,25897,15563,15490,11016,36,1055040
11-04-2021,14173,40560,28059,20503,481982,11181,7390,14428,14647,15473,36785,22927,23843,11352,30608,11162,26204,6552,11166,14321,20983,58211,14846,7777,23224,28682,25972,15636,15553,11054,36,1065290
12-04-2021,14228,40692,28098,20695,488369,11646,7429,14548,14704,15495,36858,22967,23934,11381,30721,11198,26539,6576,11262,14352,21069,58573,14916,7841,23267,28921,26073,15700,15675,11106,36,1074869
13-04-2021,14301,40860,28140,20858,493869,11844,7480,14662,14723,15540,37000,23033,24066,11411,30871,11215,26829,6590,11329,14381,21183,59065,14996,7878,23362,29271,26148,15775,15780,11151,36,1083647
14-04-2021,14369,41019,28247,20906,502024,12134,7552,14706,14765,15557,37140,23067,24193,11436,31003,11259,27205,6613,11445,14418,21268,59421,15061,7913,23454,29516,26258,15816,15902,11209,36,1094912
15-04-2021,14398,41219,28382,21077,512521,12497,7591,14833,14827,15590,37306,23127,24372,11470,31189,11286,27829,6679,11534,14536,21479,59748,15109,7975,23528,29903,26369,15905,16038,11297,36,1109650
16-04-2021,14469,41498,28502,21435,522438,12823,7659,15013,14900,15647,37562,23212,24548,11504,31433,11321,28317,6712,11643,14694,21616,60163,15217,8075,23595,30335,26470,15977,16245,11450,36,1124509
17-04-2021,14519,41853,28690,21697,533842,13182,7795,15192,14968,15727,37871,23334,24820,11541,31657,11369,28877,6770,11787,14815,21839,60974,15308,8177,23720,30842,26588,16079,16526,11603,36,1141998
18-04-2021,14623,42091,28819,21942,546635,13651,7897,15382,15049,15829,38143,23467,25085,11589,32005,11412,29548,6814,11962,14880,22177,61751,15441,8299,23876,31336,26740,16183,16726,11677,36,1161065
19-04-2021,14720,42339,28934,22122,556253,13969,8005,15557,15191,15903,38361,23666,25368,11659,32325,11448,30061,6911,12108,14980,22456,62319,15669,8370,24045,31988,26903,16289,17028,11867,36,1176850
20-04-2021,14845,42745,29120,22635,570035,14120,8104,15774,15306,16024,38843,23802,25656,11732,32735,11485,30879,6976,12392,15083,22869,63018,15912,8484,24247,33043,27012,16395,17386,11951,36,1198644
21-04-2021,14998,43537,29421,23179,583675,14322,8274,15995,15504,16142,39244,24002,26035,11804,33180,11512,31636,7117,12761,15216,23361,63993,16132,8574,24513,34219,27483,16566,17721,12050,36,1222202
22-04-2021,15132,44477,29676,23584,598919,14718,8545,16324,15650,16284,39718,24159,26396,11877,33869,11558,32295,7273,13348,15337,23746,64811,16565,8834,24720,35450,27757,16729,18049,12161,36,1247997
23-04-2021,15220,45172,29896,24172,615581,15134,8794,16795,15879,16417,40203,24359,26868,11951,34117,11632,33037,7568,13852,15421,24265,65456,16993,9040,24945,36454,28039,16910,18478,12275,36,1274959
24-04-2021,15325,45903,30209,24856,632923,15499,9089,17301,16064,16531,40720,24613,27253,12027,34940,11724,33828,7764,14225,15687,24953,65992,17490,9425,25211,38013,28442,17095,18889,12370,36,1304397
25-04-2021,15715,46635,30545,25720,653656,15905,9373,17735,16311,16631,41284,24855,27799,12103,35708,11823,34454,8841,15007,15839,25767,66692,18133,9650,25629,39166,28761,17338,19357,12733,36,1339201
26-04-2021,16133,47421,30857,26225,670201,16357,9640,18179,16714,16735,41579,24960,28232,12200,36455,11901,35326,9152,15428,16121,26696,68255,18742,9818,25879,40363,29173,17528,19742,12897,36,1368945
27-04-2021,16416,48328,31076,26824,687751,16685,9852,18723,16989,16880,42065,25260,28655,12319,36958,12000,36098,9525,15976,16503,27433,70297,19478,9987,26135,41559,29650,17733,20273,13311,36,1400775
28-04-2021,16749,49434,31436,27556,710347,16954,10276,19406,17286,16990,42729,25456,29309,12448,37959,12036,36999,9913,17170,16947,28368,72056,19989,10151,26468,42733,30314,18034,20667,13606,36,1439822
29-04-2021,17051,50330,31981,28685,729984,17134,10635,19951,17528,17116,43904,25652,29736,12580,38583,12147,37956,10450,17706,17167,29307,73275,20617,10334,26840,43928,30882,18411,21075,13865,36,1474846
30-04-2021,17285,51612,32495,29503,756740,17581,11109,20530,18070,17260,45109,26090,30439,12702,39292,12237,39212,11059,18551,17423,30655,76775,21350,10620,27513,45729,31542,18837,21596,14190,36,1523142
01-05-2021,17604,52775,33027,30443,776093,17941,11657,21350,18570,17363,46042,26476,30979,12907,40082,12405,40619,11649,18991,18442,31890,79304,21951,11197,28174,48037,32212,19524,21936,14456,36,1564132
02-05-2021,18295,53931,33399,30729,797292,18525,11928,21796,18736,17515,47038,26793,31720,13025,40874,12562,41046,11895,19273,19009,32543,82054,22396,11638,28794,49339,32625,20062,22239,14758,36,1601865
03-05-2021,18864,54921,33958,31544,819404,18921,12652,22682,18942,17666,47831,26897,32741,13216,42547,12892,42129,12523,19929,19626,33910,84739,22925,12130,29378,51700,33154,20838,22513,15095,36,1646303
04-05-2021,19540,56201,34573,32540,840274,19324,13180,23321,19677,17881,48816,27174,33388,13407,44825,13300,43291,13266,20529,20211,35416,87032,23742,12659,30181,53336,33710,21660,22892,15552,36,1690934
05-05-2021,20259,57128,35493,33573,863380,19806,13722,24151,20686,18033,50345,27722,34418,13596,46429,13524,44388,14034,21644,20393,37037,89822,24169,13134,30883,55671,35365,22509,23405,16291,36,1741046
06-05-2021,20914,58050,36336,34536,887086,20142,14429,24760,21138,18159,51536,28394,35242,13787,47832,13760,46040,14731,22400,20750,38338,92353,24988,13547,31518,58089,36891,23243,24067,17012,36,1790104
07-05-2021,21575,59334,37301,35495,908462,20579,15154,25494,21770,18285,53169,28932,36184,14035,50254,13974,47762,15353,23228,21273,39448,94599,25750,14048,32081,61129,37867,24076,24512,17726,36,1838885
08-05-2021,23138,60274,38292,36453,929996,20890,15845,26205,22126,18451,54682,29255,37149,14376,51250,14143,49423,16118,24131,21873,40673,96893,26644,14455,32628,63548,38910,25110,25037,18444,36,1886448
09-05-2021,24453,62415,38905,37519,950893,21203,16775,26862,22708,18562,56376,29708,37926,14744,53599,14513,50485,16694,24555,22164,42632,98747,27346,15059,33278,65549,39872,26027,25634,19139,36,1934378
10-05-2021,25421,63388,39641,38223,967640,21508,17398,27461,23070,18734,57551,29905,38932,15076,55399,14727,51473,17228,25310,22576,43765,100284,27928,15396,34098,67717,40727,26912,26293,19866,36,1973683
11-05-2021,26097,64946,40396,38911,983519,21666,17809,28070,23607,18927,58466,30117,39672,15532,56053,15192,52444,18120,26223,22990,45124,102454,28691,15836,35206,70213,41810,27996,26778,20292,36,2013193
12-05-2021,26707,66769,41252,40049,999805,21947,18326,28624,24253,19119,59543,30479,40576,15879,57625,15381,53090,18798,27038,23268,46347,104227,28980,15971,36331,72573,42729,28956,27468,21045,36,2053191
13-05-2021,27227,68634,41965,41128,1014996,22204,19168,28978,24698,19411,60355,30973,41313,16309,58417,15541,53587,19223,27526,23705,47500,105487,29150,16489,37211,74371,43620,29747,27799,21720,36,2088488
14-05-2021,28000,71055,43557,41835,1029312,22427,19881,29654,25533,19725,61570,31554,42142,16900,59756,15833,54516,19762,27832,24200,48885,107827,30213,16948,38256,77039,44839,30534,28243,22403,36,2130267
15-05-2021,28584,72677,45059,43100,1042714,22612,20416,30249,26626,20179,63357,31846,43043,17359,62199,16100,55348,20245,28610,24830,50073,110316,30680,17472,39337,79341,45985,31760,29032,22746,36,2171931
16-05-2021,29015,74406,46821,44182,1051058,22741,20856,30807,27589,20819,64314,33001,43980,17812,63381,16284,55993,20436,29179,25447,50782,112127,31144,17875,39980,81479,46730,32847,29362,22979,36,2203462
17-05-2021,29320,76728,48569,44608,1064396,22913,21372,31606,28321,21226,65131,33748,44952,18287,65705,16426,56688,20878,29892,25917,51869,114107,31706,18272,41302,83394,47627,34135,29595,23339,36,2242065
18-05-2021,29615,78527,50687,45947,1073072,23026,21717,31945,28722,21662,65908,34342,45921,18830,66539,16613,57236,21039,30913,26440,52475,116023,32199,18699,42470,84956,48364,34938,29857,23656,36,2272374
19-05-2021,29977,79824,52921,46759,1084844,23175,22293,32500,29769,22084,66737,35042,46792,19316,67967,16783,57676,21236,31808,26776,53205,117753,32668,19003,43289,87383,49220,35771,30084,23964,36,2306655
20-05-2021,30428,80933,53869,47437,1094253,23269,22834,32987,30714,22652,67663,35580,47747,19785,68240,17104,58075,21675,32165,27501,53939,119632,33301,19483,44008,89179,50029,36353,30394,24259,36,2335524
21-05-2021,30703,82583,55007,48078,1103844,23344,23304,33832,31386,23490,68527,36261,48556,20315,70311,17491,58427,22187,32644,28099,54235,121987,33859,19858,44900,90952,50883,37121,30743,24779,36,2367742
22-05-2021,30988,84740,56033,48794,1112058,23402,23716,34552,32038,24212,69440,36739,49529,20758,71952,17833,58704,22532,33352,28476,55033,124513,34443,20193,45871,92497,51732,38478,31180,25101,36,2398925
23-05-2021,31206,85930,57099,49194,1119552,23451,24123,35165,32615,24577,70339,37102,50387,21129,73570,18076,58938,22861,33791,28832,55676,126735,34983,20472,46514,93766,52641,39340,31426,25378,36,2424904
24-05-2021,31489,86737,57846,49579,1125253,23509,24562,35770,33248,25118,71060,37735,51445,21406,74726,18388,59183,23112,34371,29169,56564,129415,35736,20757,47244,95428,53568,40450,31682,25629,36,2450215
25-05-2021,31700,87455,59106,50416,1131496,23557,24844,35946,34045,25510,71815,38250,52154,21665,76011,18556,59348,23325,34956,29375,56808,131656,36166,21009,47773,96740,54208,41442,31823,25782,36,2472973
26-05-2021,31945,88251,60311,51156,1137929,23618,25269,36259,34630,25941,72544,39559,53007,22058,77482,18886,59523,23621,35863,29866,57613,134448,36431,21249,48612,98139,55181,42228,32160,25969,36,2499784
27-05-2021,32159,88976,61458,51779,1143878,23678,25649,36497,35345,26651,73099,40365,53685,22428,78987,19045,59676,23958,36454,30361,58368,136688,36876,21512,49434,99358,56086,42887,32466,26159,36,2523998
28-05-2021,32411,89758,62777,52293,1149614,23742,25967,36834,35904,27140,73898,40887,54385,22730,80157,19182,59767,24203,37110,30700,59193,138365,37241,21851,50569,100684,56852,43579,32649,26343,36,2546821
29-05-2021,32577,90429,63804,52850,1154503,23784,26332,37268,36747,27903,74821,41336,54904,23037,81181,19376,59874,24536,37794,31050,59646,140085,37581,22032,51241,101786,57536,44115,32859,26426,36,2567449
30-05-2021,32770,91027,64975,53242,1159237,23821,26734,37624,37418,28708,75548,42034,55429,23326,83408,19582,59981,24807,38135,31415,60289,141644,37859,22196,51627,102559,58187,44619,33057,26533,36,2587827
31-05-2021,32964,91464,65885,53625,1163229,23838,27051,38039,37758,29439,76199,42394,55720,23566,84570,19716,60074,25000,38600,31664,61042,142815,38051,22286,52216,103365,58706,45260,33242,26617,36,2604431
01-06-2021,33181,91863,66776,53827,1166647,23860,27131,38191,38262,30076,76735,42572,55987,23780,85697,19935,60156,25162,38938,31936,61379,143968,38184,22424,52736,104134,59441,45592,33405,26724,36,2618735
02-06-2021,33443,92388,67782,53991,1170742,23883,27389,38551,38476,30559,77353,43107,56232,24065,86217,20014,60273,25460,39327,32231,62090,145655,38433,22589,53284,105016,60077,46048,33571,26840,36,2635122
03-06-2021,33637,92891,68621,54751,1174275,23910,27702,39037,39218,30938,77951,43666,56453,24315,88295,20160,60392,25770,39644,32468,62713,147228,38704,22651,54051,105995,60657,46636,33763,26918,36,2653446
04-06-2021,33845,93314,69413,55180,1177496,23929,27998,39437,39813,31640,78757,44286,56688,24509,89269,20260,60438,26158,39948,32767,63239,148493,38888,22797,54687,106852,61218,47195,33953,27011,36,2669514
05-06-2021,34020,93659,70260,55506,1180182,23952,28338,39869,40191,32089,79471,44815,56935,24661,89837,20348,60507,26413,40372,33046,63801,149648,38998,22854,55397,107547,61770,47520,34207,27065,36,2683314
06-06-2021,34186,93944,70678,55783,1183126,23959,28585,40217,40607,32355,80080,44958,57197,24794,90492,20486,60567,26575,40629,33258,64372,150885,39102,22914,55853,108245,62264,47880,34397,27099,36,2695523
07-06-2021,34298,94211,71033,56075,1185118,23972,28794,40499,40972,32649,80488,45338,57510,24935,91600,20665,60634,26805,40927,33413,64969,152098,39166,22962,57077,108665,62658,48244,34534,27136,36,2707481
08-06-2021,34344,94423,71476,56200,1187146,23982,28900,40672,41259,32845,81013,45722,57785,25013,92259,20876,60697,27001,41225,33578,65356,153072,39222,23004,57780,109254,62863,48431,34686,27169,36,2717289
09-06-2021,34440,94634,71817,56585,1189541,23991,29154,40940,41598,33045,81607,45949,58060,25108,93004,20973,60745,27217,41464,33735,65753,154235,39242,23054,58342,109916,63276,48743,34844,27200,36,2728248
10-06-2021,34512,94927,72256,56849,1191732,24011,29428,41220,41995,33394,82187,46262,58321,25198,93780,21040,60803,27496,41711,33896,66201,155246,39357,23113,58863,110487,63567,49169,35018,27215,36,2739290
11-06-2021,34585,95116,72692,57083,1192886,24020,29590,41388,42327,33517,82693,46522,58538,25264,94513,21105,60832,27685,41890,33994,66567,156063,39418,23170,59292,111063,63782,49480,35192,27236,36,2747539
12-06-2021,34655,95453,73135,57325,1195340,24050,29766,41661,42669,33673,83311,46894,58750,25324,95137,21170,60892,27879,42083,34121,66887,156545,39477,23202,60007,111503,64045,49709,35380,27245,36,2757324
13-06-2021,34717,95594,73401,57479,1196688,24057,29895,41802,42892,33801,83745,47285,58898,25397,95718,21234,60916,28004,42247,34197,67354,157796,39507,23249,60400,111855,64268,49959,35476,27267,36,2765134
14-06-2021,34774,95797,73592,57647,1198158,24071,30014,41962,43077,33996,84393,47485,59001,25425,96225,21297,60947,28114,42362,34292,67610,158466,39540,23275,60753,112241,64390,50163,35579,27287,36,2771969
15-06-2021,34797,95919,73687,57780,1199143,24073,30093,42027,43301,34091,84875,47668,59066,25446,96747,21326,60973,28178,42524,34322,67823,158956,39545,23300,61035,112570,64497,50285,35629,27298,36,2777010
16-06-2021,34844,96102,73941,58055,1200754,24087,30190,42172,43555,34186,85665,47875,59178,25498,97278,21353,60999,28294,42626,34399,68140,159797,39567,23358,61297,112917,64656,50524,35702,27310,36,2784355
17-06-2021,34866,96230,74113,58281,1201963,24095,30288,42291,43753,34296,86344,48028,59264,25532,97702,21395,61024,28446,42771,34447,68449,160393,39583,23395,61526,113206,64822,50693,35785,27321,36,2790338
18-06-2021,34873,96385,74252,58488,1203063,24106,30371,42395,44031,34410,87350,48202,59329,25555,98092,21423,61042,28593,42860,34507,68698,160944,39598,23436,61725,113359,65010,50825,35829,27334,36,2796121
19-06-2021,34884,96513,74474,58649,1204326,24109,30484,42500,44208,34523,88182,48396,59412,25583,98483,21443,61070,28728,42992,34569,68906,161538,39614,23460,61948,113541,65184,50969,35873,27339,36,2801936
20-06-2021,34894,96580,74675,58760,1205259,24115,30545,42623,44391,34597,88707,48532,59489,25611,98829,21467,61079,28865,43069,34630,69037,162083,39633,23472,62089,113685,65351,51115,35880,27355,36,2806453
21-06-2021,34917,96686,74768,58894,1206293,24127,30654,42751,44543,34735,89249,48708,59544,25628,99193,21485,61105,29071,43159,34656,69191,162629,39653,23493,62306,113867,65468,51234,35914,27363,36,2811320
22-06-2021,34924,96730,74902,58997,1207096,24133,30706,42789,44706,34812,89623,48798,59574,25649,99502,21498,61119,29232,43224,34681,69315,163115,39668,23513,62475,114011,65549,51348,35930,27374,36,2815029
23-06-2021,34933,96772,75081,59122,1208104,24134,30795,42892,44869,34869,90161,48917,59664,25664,99803,21522,61160,29384,43316,34713,69425,163614,39689,23539,62694,114137,65684,51452,35937,27383,36,2819465
24-06-2021,34940,96839,75179,59203,1209073,24152,30859,42936,44979,34902,90659,49035,59726,25682,100139,21550,61191,29499,43419,34731,69562,164018,39705,23571,62900,114265,65807,51556,35941,27390,36,2823444
25-06-2021,34948,96868,75266,59283,1209687,24158,30930,42983,45018,34915,91036,49124,59760,25705,100538,21579,61205,29682,43559,34752,69681,164385,39719,23582,63112,114345,65899,51655,35949,27395,36,2826754
26-06-2021,34951,96929,75381,59372,1210642,24159,31001,43035,45218,34990,91411,49204,59820,25735,100858,21606,61227,29842,43693,34778,69815,165032,39738,23595,63329,114504,66038,51717,35961,27409,36,2831026
27-06-2021,34958,96955,75524,59449,1211430,24167,31055,43075,45344,35012,91865,49322,59866,25753,101180,21619,61263,29957,43794,34787,69924,165510,39757,23610,63506,114620,66135,51774,35970,27413,36,2834630
28-06-2021,34966,96974,75592,59504,1211993,24170,31110,43102,45427,35057,92128,49403,59894,25770,101318,21632,61267,30107,43873,34842,70019,165792,39766,23624,63700,114719,66206,51826,35972,27417,36,2837206
29-06-2021,34974,96992,75706,59552,1212746,24172,31160,43127,45541,35101,92513,49498,59924,25796,101560,21642,61303,30237,43978,34862,70108,166207,39773,23640,63925,114818,66289,51851,35978,27419,36,2840428
30-06-2021,34997,97015,75822,59624,1213559,24180,31224,43161,45650,35138,92852,49571,59959,25814,101825,21652,61320,30446,44062,34885,70218,166574,39780,23658,64075,114959,66439,51908,35986,27421,36,2843810
01-07-2021,35001,97049,75936,59699,1214235,24183,31299,43201,45748,35179,93137,49637,59986,25829,102106,21670,61341,30613,44158,34901,70315,166940,39786,23667,64269,115116,66585,51967,35997,27427,36,2847013
02-07-2021,35013,97079,76033,59772,1214828,24187,31342,43218,45855,35210,93439,49700,60019,25838,102377,21676,61344,30783,44245,34919,70424,167397,39792,23680,64414,115247,66676,52020,36005,27429,36,2849997
03-07-2021,35018,97099,76124,59827,1215309,24194,31378,43239,45934,35228,93653,49748,60062,25843,102579,21686,61364,30808,44292,34928,70496,167624,39795,23686,64522,115336,66778,52048,36010,27435,36,2852079
04-07-2021,35018,97116,76152,59869,1215661,24197,31426,43251,46006,35234,93807,49785,60070,25848,102638,21690,61374,30958,44349,34935,70561,167786,39799,23700,64599,115452,66806,52072,36013,27435,36,2853643
05-07-2021,35020,97131,76247,59926,1216181,24203,31475,43262,46202,35294,94072,49815,60082,25855,103021,21702,61400,31078,44413,34940,70645,168157,39808,23710,64739,115578,66914,52128,36020,27437,36,2856491
06-07-2021,35025,97155,76404,59993,1216896,24209,31543,43291,46311,35358,94288,49875,60111,25862,103291,21716,61415,31218,44521,34955,70758,168546,39812,23742,64858,115716,67028,52200,36022,27440,36,2859595
07-07-2021,35027,97177,76524,60063,1217507,24215,31590,43319,46462,35387,94592,49921,60131,25868,103511,21731,61429,31366,44594,34970,70853,168794,39819,23776,65007,115828,67129,52240,36025,27447,36,2862338
08-07-2021,35030,97195,76700,60122,1218021,24218,31637,43337,46576,35417,94802,49949,60150,25873,103713,21740,61440,31447,44657,34982,70941,169088,39821,23791,65174,115964,67277,52289,36029,27452,36,2864868
09-07-2021,35030,97208,76787,60185,1218493,24219,31680,43354,46645,35447,95011,49981,60177,25878,103941,21751,61446,31560,44724,34992,71036,169304,39823,23805,65326,116079,67408,52344,36031,27457,36,2867158
10-07-2021,35031,97235,76893,60197,1218945,24223,31717,43376,46754,35481,95229,50017,60202,25887,104119,21760,61455,31668,44797,35002,71099,169515,39825,23828,65436,116177,67521,52400,36032,27463,36,2869320
11-07-2021,35031,97241,77005,60261,1219378,24226,31757,43392,46799,35512,95424,50039,60232,25891,104251,21763,61471,31753,44835,35008,71155,169776,39828,23839,65560,116277,67613,52445,36036,27464,36,2871298
12-07-2021,35034,97251,77037,60308,1219697,24231,31781,43401,46845,35525,95550,50054,60248,25896,104359,21768,61487,31826,44866,35011,71199,169953,39829,23853,65628,116346,67679,52477,36040,27469,36,2872684
13-07-2021,35038,97268,77081,60332,1220098,24233,31810,43416,46934,35555,95772,50090,60257,25912,104550,21776,61489,31872,44940,35014,71267,170151,39832,23871,65683,116516,67774,52519,36042,27469,36,2874597
14-07-2021,35042,97284,77221,60372,1220498,24235,31851,43439,47028,35559,95991,50110,60275,25919,104725,21786,61503,31914,44980,35024,71336,170362,39833,23888,65782,116594,67894,52588,36049,27469,36,2876587
15-07-2021,35046,97289,77315,60428,1220960,24237,31882,43466,47137,35586,96215,50133,60287,25921,104883,21788,61511,31987,45016,35027,71387,170559,39837,23904,65853,116680,68004,52659,36060,27471,36,2878564
16-07-2021,35052,97294,77385,60472,1221371,24240,31899,43488,47223,35602,96440,50160,60298,25926,105021,21798,61515,32036,45050,35029,71455,170733,39839,23912,65963,116774,68109,52709,36065,27476,36,2880370
17-07-2021,35056,97305,77482,60518,1221803,24241,31914,43501,47324,35617,96658,50181,60322,25926,105194,21812,61521,32087,45096,35030,71492,170940,39842,23923,66046,116866,68203,52758,36067,27478,36,2882239
18-07-2021,35060,97306,77537,60550,1222189,24249,31937,43516,47429,35632,96899,50204,60343,25927,105315,21820,61524,32132,45129,35032,71545,171150,39846,23926,66128,116930,68308,52802,36068,27478,36,2883947
19-07-2021,35061,97309,77575,60584,1222455,24250,31964,43525,47529,35646,97025,50212,60356,25928,105440,21821,61532,32192,45154,35032,71587,171275,39852,23931,66179,117000,68393,52840,36075,27480,36,2885238
20-07-2021,35062,97317,77650,60619,1222807,24252,31980,43533,47610,35657,97225,50225,60370,25929,105548,21824,61540,32248,45190,35032,71624,171392,39855,23935,66242,117086,68461,52893,36079,27481,36,2886702
21-07-2021,35065,97331,77711,60644,1223226,24252,32002,43548,47702,35686,97415,50238,60389,25930,105689,21826,61542,32311,45225,35037,71684,171552,39856,23940,66279,117149,68565,52941,36089,27481,36,2888341
22-07-2021,35068,97337,77771,60690,1223644,24252,32031,43558,47766,35707,97644,50265,60403,25933,105786,21828,61545,32418,45246,35039,71720,171686,39858,23943,66366,117253,68647,52975,36098,27481,36,2889994
23-07-2021,35076,97347,77861,60731,1224044,24254,32061,43575,47835,35717,97939,50285,60409,25936,105869,21832,61552,32480,45280,35042,71758,171843,39859,23951,66440,117325,68778,52998,36102,27484,36,2891699
24-07-2021,35077,97359,77907,60775,1224595,24255,32095,43593,47892,35731,98208,50301,60416,25939,105980,21838,61560,32559,45303,35044,71795,172020,39859,23952,66491,117424,68907,53057,36104,27484,36,2893556
25-07-2021,35077,97365,77917,60789,1224760,24256,32100,43603,47954,35746,98323,50302,60422,25944,106070,21842,61564,32622,45328,35046,71830,172117,39859,23959,66542,117466,69017,53111,36105,27485,36,2894557
26-07-2021,35077,97365,77986,60806,1225227,24256,32154,43610,47992,35782,98680,50313,60430,25954,106127,21844,61564,32641,45356,35046,71870,172279,39861,23962,66594,117525,69095,53130,36114,27487,36,2896163
27-07-2021,35080,97369,78037,60825,1225581,24256,32185,43641,48054,35790,98927,50337,60441,25959,106225,21851,61577,32687,45397,35061,71925,172387,39863,23966,66665,117572,69193,53170,36119,27488,36,2897664
28-07-2021,35083,97376,78061,60846,1225957,24258,32214,43653,48105,35808,99264,50352,60444,25959,106322,21853,61596,32765,45406,35061,71963,172480,39864,23966,66751,117611,69302,53227,36123,27489,36,2899195
29-07-2021,35090,97384,78098,60879,1226463,24262,32238,43668,48195,35825,99660,50379,60454,25962,106458,21856,61606,32861,45435,35069,72003,172637,39866,23969,66832,117667,69476,53299,36128,27492,36,2901247
30-07-2021,35092,97404,78201,60896,1226889,24266,32265,43678,48283,35856,100005,50383,60463,25964,106593,21858,61612,32938,45463,35070,72051,172779,39867,23978,66920,117721,69631,53346,36136,27493,36,2903137
31-07-2021,35096,97419,78257,60936,1227339,24266,32288,43682,48338,35882,100370,50397,60482,25967,106698,21861,61618,33070,45514,35077,72098,172956,39868,23986,66960,117829,69779,53421,36140,27494,36,2905124
01-08-2021,35096,97432,78296,60973,1227748,24267,32321,43705,48403,35914,100780,50414,60505,25979,106806,21863,61627,33153,45549,35078,72140,173102,39869,23993,67025,117881,69941,53467,36141,27495,36,2906999
02-08-2021,35102,97436,78320,60986,1228038,24270,32338,43706,48439,35932,100999,50418,60513,25988,106897,21864,61632,33234,45584,35080,72166,173204,39870,23996,67059,117954,70076,53508,36143,27496,36,2908284
03-08-2021,35103,97444,78356,61007,1228515,24270,32357,43712,48500,35947,101306,50430,60522,25991,107001,21865,61635,33328,45601,35084,72210,173351,39870,24007,67085,118034,70180,53568,36147,27496,36,2909958
04-08-2021,35109,97453,78387,61029,1228926,24272,32390,43719,48567,35972,101656,50440,60530,25992,107113,21865,61637,33427,45650,35087,72253,173494,39871,24017,67123,118087,70320,53654,36155,27496,36,2911727
05-08-2021,35115,97459,78414,61069,1229340,24273,32434,43731,48664,35998,101993,50450,60540,25997,107238,21868,61646,33527,45707,35094,72299,173599,39878,24025,67158,118136,70454,53714,36160,27496,36,2913512
06-08-2021,35115,97463,78467,61097,1229781,24274,32464,43738,48733,36010,102404,50453,60548,25997,107341,21869,61663,33606,45752,35096,72344,173689,39883,24031,67228,118194,70607,53773,36165,27496,36,2915317
07-08-2021,35115,97472,78493,61118,1230138,24276,32491,43744,48799,36030,102746,50461,60559,26000,107470,21871,61667,33687,45785,35098,72371,173830,39893,24036,67265,118247,70738,53828,36167,27496,36,2916927
08-08-2021,35117,97482,78530,61143,1230486,24278,32513,43756,48851,36052,103184,50476,60566,26001,107550,21873,61672,33770,45821,35105,72402,173928,39897,24036,67302,118285,70867,53881,36168,27497,36,2918525
09-08-2021,35117,97488,78559,61162,1230782,24279,32544,43763,48875,36067,103457,50480,60567,26004,107604,21874,61678,33853,45849,35110,72431,174010,39897,24038,67336,118325,70948,53911,36169,27498,36,2919711
